Feature ID	Taxonomy
03f6eb0ad025b75ded9b09829be73035	k__Fungi;p__Basidiomycota;c__Tremellomycetes
384e4ab83373f0fc5214a70fb31646be	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
7b59bb9a9141b849988959fd7e42db01	k__Fungi;p__Basidiomycota
d493159528bdc175119d033c682a5f4b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
251650dfcb3a1cabec313bd847c68090	k__Fungi;p__Ascomycota
e4fbe2e09527202cbf05d134b5072753	k__Fungi;p__Ascomycota
1b6282c97fab19d46632dd6dec41341f	k__Fungi
f017b927f26da19ceb2beeaa8d234d33	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Pseudoteratosphaeria;s__Pseudoteratosphaeria_perpendicularis;sh__SH1707967.09FU
39c2d0be75877c88e60d429f5e83d4fd	k__Fungi
644fec8505f0926cbce60a25a29a4dc4	k__Fungi;p__Ascomycota
925846f70b00c81d9d864f659ac5c696	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia
7ad102742e4666780a9fb9a5316fa8f5	k__Fungi
98a63ff81e1b4fe7c525ea8dbd85931a	k__Fungi;p__Ascomycota;c__Leotiomycetes
136085d35f3afbfcd80768fcceb65610	k__Fungi;p__Ascomycota
8c2dd0080b538c22499c76c03a915e3c	k__Fungi
7cffffac42078a019c252aa615b280ed	k__Fungi
05f385a33163898695c321bc27004f91	k__Fungi
ef77cc2ae8ae5e058fffe9c8d5c0b37d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
847dcb11e48673718395f7e4bf976464	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
600889f07cad820fd864ff9c93dbab99	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1851023.09FU
319f452aaec206b573a798f30850c994	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Odontia;s__Odontia_sp;sh__SH2016696.09FU
f450c90b05a772932cea27694b712b03	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
d77a6e08c5655592574aa5ff1a542921	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
a220d820670c808fe58591ddeaf8f0a9	k__Fungi;p__Ascomycota
161d57a5fd3d08950cf5bd4d6dfeacba	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
86e31453bee9efc2a414631799442245	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
0640125a3b0c2ee0a98ae7e868254624	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
678d7d0f8d527f3b614e6e55fdf3916c	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
5fa4f13b619130120b4dab0ef39d2cae	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
460041028303cefa0b5675750ba9f748	k__Fungi;p__Ascomycota
d8ecf561ef4c78a865e40edd75c68268	k__Fungi;p__Basidiomycota;c__Microbotryomycetes
24be10af8133bc5e22127cbb4ed747ec	k__Fungi;p__Ascomycota
62b30cb4d8ef62e054e3029880c8bee2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Paraboeremia;s__Paraboeremia_selaginellae;sh__SH1532013.09FU
510cf2c042a4a009522eeab01d9833d4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis
d4f4239a343f5a392225c77a8aa93c3a	k__Fungi
10bcdfdf07de263c689bc4a767c0188e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
0f6a9da0ed7daea37327403626362cb2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
64dbeb2e2c0ff5f44a840514b44ed4ac	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
62460f89564c86253b275dfd52d3ecdb	k__Fungi
04144834fe8a521d330da6e316e9279b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Pseudoteratosphaeria;s__Pseudoteratosphaeria_perpendicularis;sh__SH1707967.09FU
0a222bb6570981e76901e5ef6eec09e4	k__Fungi;p__Ascomycota
5c9c9a8a3f75729e96ee42f131ae673c	k__Fungi;p__Basidiomycota;c__Microbotryomycetes
adc1bd8140b3554ee6db9e6f5d6a3847	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
aca41237268d27aa1cd9436557daf1e7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_collangustus;sh__SH1536304.09FU
23f7f0b15ed5278f643a4a611a4ee16c	k__Fungi;p__Basidiomycota;c__Agaricomycetes
25a222c51a9bb4e0e2e7827990dac4c9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Paraboeremia;s__Paraboeremia_selaginellae;sh__SH1532013.09FU
f6a0f5e39541173ccbbeaa987c2ed739	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_caledonium
8e3377a00aa2cdae33c99e65a39603bd	k__Fungi
d46a51e0871209504bd110e07c2f059c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae
904cd37350acc80e3eb7357daad57d47	k__Fungi;p__Basidiomycota;c__Agaricomycetes
ebf52c3924885b3501a1e0399fbbb906	k__Fungi
7e7ae8d8a01bc9445efdd83dc9aa370c	k__Fungi;p__Ascomycota
59c6d104872e07698eab71e15d6d4e75	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
fc39245d902923df6d19499dba1931f6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
71d524a69c6c8452ad35e30b902314be	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
f39c4f7223ee4e3fba872c14cec69420	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales
0044d9921052c62a88fcff05c914894a	k__Fungi;p__Basidiomycota;c__Tremellomycetes
d32d5a1fca2e3d536f48da56783b90f8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
7389ccc6e765412b5f06c40d4df84f45	k__Fungi;p__Ascomycota
9f79ceaa0bb104647983aa80299d241b	k__Fungi;p__Ascomycota
66976e85d5a887e08a431fbf3c6f4695	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
5badbd634f6e489444fd270d815a78e6	k__Fungi
81f197a8c9f6442f122c5b59743d81b1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
1cd4c58a32878c76cafdd9dfae9f78e3	k__Fungi;p__Ascomycota
7ae58e85a2dfd7dd9dca1aabbfe6e63f	k__Fungi;p__Basidiomycota;c__Agaricomycetes
a08f3c1ff35f904f2aff87de89dd6510	k__Fungi;p__Ascomycota
16a3c6cb40eca3de62f92ee8a06198e1	k__Fungi
d3eda81d3727972146ffc567a71ed418	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
e65db8ef3a6d4d80044dac99a93f01ad	k__Fungi
0737c201e504a4fc0a493551b0d20122	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae
1d9b5713e42781e779e1988609dbd208	k__Fungi
6cfa3f1b6f31bd4f993388f6288e4a51	k__Fungi;p__Ascomycota
18d701b51cec8696a270b38fb2d5f1bf	k__Fungi;p__Ascomycota
3e09782760aa04bcbabde412f3f9af16	k__Fungi;p__Ascomycota;c__Dothideomycetes
10d997b712ab57ef50edd742d3b84eb7	k__Fungi
bca7d577f8a9553fe8acc3d37f95fd74	k__Fungi
9fd17c8d1879981a231fc3fa575e48ad	k__Fungi;p__Ascomycota
d93415de98e21aa7d8734dd5be2f09ac	k__Fungi;p__Basidiomycota;c__Agaricomycetes
727411ab9a5dff2bf04630164b8b9577	k__Fungi;p__Ascomycota
0f6690b07b7da08a2b98cc4919732229	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
c5cef371a259b80889b29121eb884357	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipitaceae_gen_Incertae_sedis;s__Serendipitaceae_sp
0cce98f78bd098f811668438e439a987	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_alliacea;sh__SH2095953.09FU
30328ac9d4df55b60ac13ecca16c0e0c	k__Fungi
c61fc6ee262e21aa7920c3c8481e1a0f	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
87323c6fd7cf27a26db9b2adc2c4da77	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
b6a68744b6cbdd0b53e249e3c2844cca	k__Fungi
f368154e83e42e2929a0ec9f187b7e29	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
1c7ac9de4428cfea5aee44a462cde358	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium
2646432300e74b632128e189d869e791	k__Fungi;p__Ascomycota;c__Eurotiomycetes
86616fa39ce1732c4484caef53ead2ba	k__Fungi;p__Ascomycota
5b13c49e16e6db6acaed7cd33886b75f	k__Fungi;p__Ascomycota;c__Leotiomycetes
600d64d1fbef8d388d7b711d95058c48	k__Fungi
fb05870a5484460e9fdac69f0256d58a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Paraboeremia;s__Paraboeremia_selaginellae;sh__SH1532013.09FU
63671ae5e68dd99205bc1423df6c3e59	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
f45164f55c157eb861a5a9aba667054a	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema
e9cfd8f0bede34104e4bb9e1eee9a87d	k__Fungi
b2e79fe73874bd18fc3b0d8a3aa34661	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma;s__Hebeloma_erebium;sh__SH1827756.09FU
9e1eaba22f07f2e949abaf553206c07f	k__Fungi;p__Basidiomycota;c__Agaricomycetes
36997c4e8e60c8139a0070b5162d8fac	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales
78636a2ac9d6b19f264889d0d3a5ad0b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon
0ba4d7186787dff008034a8a33d94454	k__Fungi;p__Ascomycota
6a1942b5af70b1939457dbe09bd6800e	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
274740d4df9acc69182f7a846fd81ce4	k__Fungi
ef20ce2ae5aa275b141ca85082ae2af9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
17854cf123f0a3da7e87d9d4751ece27	k__Fungi
9916128d44c96dbc8d10f38f6047eebf	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
3870ec1ffae6639e9d09bee0c658d603	k__Fungi
5e5e7e668f839f68f7e75ac177f0c6a9	k__Fungi
0ae8f48947a2170c984860ebd12d5411	k__Fungi;p__Basidiomycota;c__Tremellomycetes
eeadb418f69517b808cdaa166dfb9b1b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
63023bfa5f93b2dbd73f3db145c2272c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia
ac9f38576c1223cac825cbaad8ff8dfc	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_caledonium
05a20e1114d9f0e85b6e41bacd47d44a	k__Fungi;p__Ascomycota
02182dcb6386ee151471d14a049fb0bc	k__Fungi;p__Ascomycota
120ec1b62c3361b6a42d209b4d6384b7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipitaceae_gen_Incertae_sedis;s__Serendipitaceae_sp;sh__SH1921079.09FU
ebd871bde4763e7c5d76ec58b40837b3	k__Fungi;p__Ascomycota
d57a7598cc747bfd09fd88dff224137a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
cead4e5a590ff698a8d3eecfe2e607f6	k__Fungi
ba174e3db94ea8673b49953da4574d8a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__Leohumicola_atra;sh__SH1526571.09FU
b0ec5fb5e2074f5e1930d24f2fbb1ba4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_lanatum;sh__SH1870371.09FU
1b70547187a209e75a35350946968450	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__Fonsecaea_nubica;sh__SH1681349.09FU
90a3046e11af9961a081c39dc547242f	k__Fungi;p__Ascomycota
75f2c3fb0c1109ab2ddea2d6d7849776	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
009be1819d037509fe67dab7d2ed549e	k__Fungi;p__Ascomycota
3e570ad653849a0655f2afc9be27ebfd	k__Fungi;p__Ascomycota
2f88da625217a0185d839dbbf207b525	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_desertorum;sh__SH1478243.09FU
718190d5c988d7b36a126672bb4a89ed	k__Fungi
f0912269c0eb3e45d3f07de9370ab104	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
acc0422a57f861620ba92f78a5af4a49	k__Fungi;p__Ascomycota
92b94501ac2596fe4a587000dcf4aa0d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_sporotrichoides;sh__SH1556031.09FU
9a18a1c1184126bd4cc8685de3c44108	k__Fungi;p__Ascomycota
6cd9512837741538eb1935f45cee6118	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
7d2674ac852a45f8f3ba0c11be4c1225	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
889e5931c742d0e6867317a6f0a45d7c	k__Fungi;p__Basidiomycota;c__Tremellomycetes
8bd633916efa168a84c636ec45da88d6	k__Fungi;p__Glomeromycota;c__Glomeromycetes
0cefa748491df4ed0dabb8607ec64913	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
ddb13811ae1059610c34f6f1bbe8f0a9	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
144dcae0d5c18af889dca459e94ce6fd	k__Fungi;p__Basidiomycota
5e2cd67c762f0840f0b527364dab237e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
76b6e5179d8653e4b44cc833a7a0c016	k__Fungi
55b875eb4048baf69c3f55e5527c39c2	k__Fungi;p__Ascomycota
c4333505e915298f42fab3296f269e28	k__Fungi;p__Basidiomycota;c__Agaricomycetes
f1ffd09452b68825bea3390078ba9430	k__Fungi;p__Basidiomycota
af2459ad25aa3fb74018f92af8a8e651	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_camargensis;sh__SH1366784.09FU
c4c0c04be0c8c82762cb66d4bd2a9199	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_spurca
d730931958c5f33a6304b6ac37450440	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_spurca
76bb605a3d5e4e65a21ef6adbc27f7b4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales
a6f418e5d214ebeccf9397d2feb3ff1b	k__Fungi
9e8d3dc8b4fb18553094132f8217b536	k__Fungi
40fcb93acf24f1cbbd34be513cd77029	k__Fungi;p__Ascomycota
8b85ce353b1d6b754d8d002172e8efbd	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
ed76e5383ff9b083c6b04db924e28296	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_nemorosa;sh__SH1485267.09FU
19f376829077f1cf6f999b1a3ce7b9cf	k__Fungi
cacbcd3ecfd21e06157cc97886e203b9	k__Fungi;p__Ascomycota
9b9bb80380c3c55491133d8f31fa5652	k__Fungi
50875a1e3d4f85bd2659de78a0250ea4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
f6e97d31e606a5e34d48d233f433898e	k__Fungi
4c2ca89faf65b53b7573d54a8544a626	k__Fungi;p__Basidiomycota
742feaa9f01a55ca1c802961b5f92a10	k__Fungi;p__Ascomycota
02e33b7b2f3f4c7a6b6d034ea9379fa1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_escuderoi;sh__SH2073586.09FU
422f2c6fd3b871c4ce30b297ecb52b41	k__Fungi
4d3942aad413301411574e2f4d1306b7	k__Fungi
62d7fd0362b9f3c7a25310498b1b988c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
dc5b82fbf138ba0aa02612b29167f85b	k__Fungi;p__Ascomycota;c__Leotiomycetes
558be442276721a72d2e9c193115f660	k__Fungi;p__Ascomycota
8b1d363a187299682ef9ab7809db22e0	k__Fungi;p__Ascomycota;c__Leotiomycetes
f18da591c029e64ce88cfd5258189a06	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
564fdf6d85da3739ea41a4fd391f916f	k__Fungi;p__Basidiomycota
e8298f262a068d3dc29ad0e646e1f010	k__Fungi;p__Ascomycota
ab8109544400a7e28040b49b159c4351	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9143cd85d7d2be6f62db2a025d058cad	k__Fungi;p__Basidiomycota;c__Tremellomycetes
4fbea69f1fbeb556b440d612683b057a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
1a65346b6d60f7f11aadbaee8dc525e1	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_proteacearum;sh__SH1931958.09FU
7921ab13b5081389543e5fdd1af409ea	k__Fungi;p__Ascomycota
125c5813b062855d4d6a13387db0886b	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella
d3ecdb2424a9d7b30fb801b8e3d899c8	k__Fungi
affe5091fccca4925736ae83ebcaa827	k__Fungi
6435f7ccffef8ea1579af91fcf3900af	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_nemorosa;sh__SH1485267.09FU
ab45b1e5c3a875427bef287df7adefb2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon;s__Lycoperdon_echinatum;sh__SH1463760.09FU
b24854afc0727b2d0efcf27041ac6d17	k__Fungi;p__Basidiomycota;c__Agaricomycetes
8df40b6479e17d388d87557d50e1f2c4	k__Fungi;p__Ascomycota
73db771d4a7c1fcf82fe309eabcb0d48	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
5c374520d9422debe4a8e7507c3ad0b5	k__Fungi;p__Ascomycota;c__Dothideomycetes
0c14ff23aa441d54748d656514bfb369	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
e1685952962d737648926c6e9580e84e	k__Fungi;p__Basidiomycota
d26a0278a2c21638056c30e0a493721e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia
ea652d0274cacc5b3cbce2124c70fc26	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
63c08b9f03cd623954090e63836b15d3	k__Fungi
75b3aef0d855f206ae91a0bb5b7eb338	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae
dbc6248531c031430900864f63389a8c	k__Fungi;p__Ascomycota
1ad1a68ef9ffe37aa2d1ab8321075b76	k__Fungi
75fba7cff0222ae79f1a024f77cc128a	k__Fungi;p__Ascomycota
96672a0f5a3c77ddc09178d468f3d612	k__Fungi;p__Basidiomycota
e99ac6da3c7a8e04847ab08d704259ab	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
d929fc89dc7580529611ad1fbf566452	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
78b888df0f180553e988eab095ccf4c3	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
e8e4f8cc9a2e86bcd554fe0bb40c54c0	k__Fungi;p__Basidiomycota
0d0b13bfc0cae21f7da0c197b8dcce7c	k__Fungi
1c68cef992015f3bf0e7672b02954674	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis
0ae0771956ea8a146aa33554907a1524	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_humicola;sh__SH1415840.09FU
7e197f82cb2b43815e77102fbc27e8e0	k__Fungi;p__Basidiomycota;c__Tremellomycetes
1be5f881918e06a4acae0bb8b3192cad	k__Fungi
7b0b5a1ed7c2a2e45c0ccad8993e5dd9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_recta;sh__SH1513070.09FU
fd6876dfdbda04f2c15d69760e26ffc0	k__Fungi
5609cbb2c74043895986683c08c96ad5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Mollisiaceae;g__Phialocephala
a4d9dfc61b8729cfd02659f140bea845	k__Fungi;p__Ascomycota
6b4d91b47759883f634808a93ac977c9	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Cochlearomycetaceae;g__Satchmopsis;s__Satchmopsis_metrosideri;sh__SH1513315.09FU
79a9cf4292718c652faad748727d6bbc	k__Fungi;p__Ascomycota
51b36baaf46e5edc84aa1a3031b5b81d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus_luteus;sh__SH1911645.09FU
3cf381605fd2a100368c1c27cc4cfe88	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
b34edad980631700d456f5023f3f6111	k__Fungi;p__Ascomycota
59055c9599c3d3186ee84ff4d873e6b6	k__Fungi;p__Ascomycota
f58d6ccc3a1c33565681c138b806f2f7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pseudodidymellaceae;g__Mycodidymella;s__Mycodidymella_aesculi;sh__SH1532551.09FU
e54bba9aedc6872767b0c6b49318180e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Paraboeremia;s__Paraboeremia_selaginellae;sh__SH1532013.09FU
5dd38f18496127f6f9a5f59b262f05c4	k__Fungi;p__Basidiomycota;c__Tremellomycetes
2c6a3755a4b6a1b8d5f12249525c75a2	k__Fungi;p__Basidiomycota;c__Tremellomycetes
d964e4ec65d9ee06e2ab30e47fe64cd3	k__Fungi;p__Ascomycota
ea0babd8b83fd88c060fab164e445aa0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius
6f3b2ad387d2e413bbf91d579b3becb8	k__Fungi
83a23de2b767b048adf465e62c424c89	k__Fungi
0c0c2869cfd22d8b0aebe9942134eace	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Pseudophaeomoniella
7674361097a65f3b25e2775522bc8e94	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_albae;sh__SH1520379.09FU
f894645a7d1ce24058fd104bc4e9014b	k__Fungi
90d0902923ed51d9222ec8b9c8b56405	k__Fungi
3824ffa2067233605936305b7d348caa	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Phaeotremellaceae;g__Phaeotremella;s__Phaeotremella_fimbriata;sh__SH1556890.09FU
f63e3ee095f16707d5f9f9f71fdd024b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
3392ef4b22fa6107e9957ff68dc06708	k__Fungi;p__Ascomycota
