#TAXONOMY	Kingdom	Phyla	Class	Order	Family	Genus	Species
e84bbf02f36ae7d2249fb86108e92cfc	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
221d5392c9e115d82b0fc3205cc57a9b	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
877686471c56bbef602d3415b0a9d7f8	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alliacea
81776f53a930e790abf9c707e54a8890	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
bd1c2db11a7176866aff5cb446c83abe	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
17d0d708ff21bfa1e20373d7773fd0e1	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
34bed6c1d66220d7d93f4b72e3688c01	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
fec139062b22ad1b5bcccb6c5da0954e	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
c19383fc562b7b9255da84004c0a4721	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
bd770065eaccc4cf1af2b2d32c117fc4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
b02c5e5059f6e7410303fda165918b90	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
60a32db01b84855d91c58e30958f8e8a	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_bicolor
09837720ac0d74693dac43826f4d3547	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
d96e164a7c582bc2ec4ff6f0e54178bd	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
a5bb7ec97f0cd286e6622c905bb638f1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
e6659b618e99e0230d2cde60e900c772	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri
a2319f2cbf4238d8812f9ad488525237	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
535160521ad32c7b90173c0180151065	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
48baee5f7e652f3458f654112027a437	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
109c9e25ff7cfaa030cc29436492caeb	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_angularis
706735a739db97973f779dde79cc2a1f	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Unknown	Unknown	Unknown
bffaba52290c4843015ac8e1f22966fa	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7e7b81c81b5d2e034bc5dc04666b53c5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
548860e138e17d1350d81b863433c7c7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
0043438e3d9004181559794516423f35	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
514f72a56a41fcbce6efc049be9f1b42	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
858823e3816ed250761f1548117bf53d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
291086da968b82ec26965d88d24c441b	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
31aadadd060e5b567187f9ce1076f6dc	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp
3be83590e74a93583f6cd7690c44a7f6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
abf555dfa32cf5688ff6dbe838bf0b87	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
66a1fc6e78fa7a70bb06a903b80941b0	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
11eab84cca91c4d40a7461c09569ef3c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
2a8b16cd6dc9f0e324d6b95857a10c20	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
79e41ec13cb0b93b047be2bf84529eb5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
e26cb4df62c51f606061a278b3e1b896	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
e135171efd436b51075a59c1586e3d7a	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
bb3aa8db20691e82431d3ca43c3a2658	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c6ec6656bdda4dc96a04ac9179bd3ab2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_atlanticum
df2df3a105de1810b9dd060b0aac6e15	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
6d945ecef00add885288940a2ee41869	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e165a7d689f9621989e23280c0f8aba3	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
6c8306766675e37a3e68c03073058f07	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca
ffc3b6a59453bdc9e317e2fbeb500462	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1a60a5ccae8d4fdb1522ad89ac91499c	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
34093e3d0325e9bca216548af3cdc675	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Unknown	Unknown	Unknown
b76eadb280658e86840b3d14e6f6b495	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
e8039e0bb5188a6e17d89908c4857dc6	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Unknown	Unknown
3a4a9e337e5d859e61b03d227c7e3117	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
8ea76d6c5ad482cdba62425245d672fe	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp
77ebdf432e28e872d793d4cbc16a0cc5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
486117f69a9a69c42a28f6b918d72598	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
369eb00818238509ad06610171ac0ab0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
a9352bc443fcb492fc3b146ec27ab8c8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
fce8b4cbf52418a13deadbde510279e6	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
2a064b47b4c25714153583869c2ad473	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri
7072dc8f84b8f870a6d613866b71e480	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
b63a0ac755ae0f976783d6c72f207f6b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_majorinus
bae9e829a34bedd9b414ec80cc9901b1	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
592577d0aea7e635222b1a6e209ca0c5	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Unknown
a3d31364972aac00008c37130b68b221	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
6271bd0260a878da3f402b05610cb976	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unknown	Unknown
70d438e731eb7c1d6453944c2255224d	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Unknown
73620172cafe4f9e022447adf1bc64d4	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
665f8803bd72de2831750146cae782ae	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
9002d8c47b9aaa30104bbff1e5871049	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
f2d4cb04f40f8a7f1981f3add92c0c25	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Unknown
c4cc26aa40cb99058e6dd889501e2ad4	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
27cd521cb3ac02261ff71f50ecbd0d2e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
ac65479f888aad39e7c388d3eaa5d8ca	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c58274d837aafcd31ceb1f0d461640b5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
7163fb412c4ee0c475096c9e933248ca	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
3944c205004d5a51caad41072431c1b4	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
dc73ba2a8010cdc06534c3c09c73b04d	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
59d4f855926a583107200066d4b8fee7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Unknown	Unknown
4f5d2dbad8d5ed55b4e6795712d4c574	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
56d44273438113d64ca14967d7e9dbad	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
52906ad27061630931dda581108b4bd1	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
d418e6254d158ffc7a6a7f16d08cbcb0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
b3f0989c0f7327bcb0e76bbee7e0381c	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
470d0b72174b591beacd10b6d0e986bc	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
3f1a74c556497e99813b19cf530c87ae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Unknown	Unknown
c3d768f521e32444e572ec5d1c782de1	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
a0896e13457abfd41494a8068b63031a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
e95e5505ed4b2aa0b3e6dd6ef5793626	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
abcbb6a0364ee23a9825c426d8fd9088	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
f4475e8e069210648b0a64c1b95ebfa6	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c540fa2cab13ed80ca9b9acb80857c14	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
e3b554df58f45417aaff3ef22b05242b	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
14ec661099bada0d9d387751600d4e6f	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
02a7f53fada133d28cd078c2faa0c929	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
f49fb7270229af2ca913ff01fadbdf3c	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
ef4ac4701f76f221b733f1e45b8160da	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
918d87a19178ccf6b998b6bce2446347	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c5ca5a4da4704179717ad4d095a6270e	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp
e257e3c7c55d2f2e412e863a40f5c4fc	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
a92283c2dc1a0847272a19a3c025ce00	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_cervicicola
3126ed7370ea341f685df4767c454d42	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri
23adb6e56f6ed05edf1ae909b285a4d3	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
50b710882e0546bd868f0493752c10dc	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1386e9cd2a0a6cd6fbdbf429c9418688	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
5c244c02455c077ba25e28d5629f565a	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
043d7dc9790ae92d8283fa17334f9a84	Fungi	Ascomycota	Sordariomycetes	Unknown	Unknown	Unknown	Unknown
50886ad07a31f2e7a251078f172ddaa4	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c03301a6dfeadb666f76bc96cfceb144	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
dddab791c06338a00bb50b41cd68c7a2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscyphaceae_gen_Incertae_sedis	Hyaloscyphaceae_sp
512ee8256938fcf09ea9b5cbc6df1cda	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
da9ff91af50f6b650f0d0bb631a47a75	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
3703f8f1f5ae390422053c0d9a8e9f27	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
018635a5dafebb6bf22e2b049e268215	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Unknown
e575ee27ed605b5dfba869e67695f5f4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_diffluens
820c383f15e0f7b82d02f2d588239bf3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unknown	Unknown
ea4227a410f8767c66e6e04404d35575	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
86f419a35f1c071193c9387cd07df293	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
59ca645de36f9d96f9341d387c0f06fa	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
5962fbdfdd4ca268d52430e64150b66b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_austrokoningii
32d820c9effd5bd61065efbc6d74c7c5	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
dde145a517078d81c2eb01143c09737f	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
2fd131a38171d67fd645ff13be734764	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
5eb2cdea6ab413de0fa4987b3b38dfea	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d2c4ef631a2704ae6a077fc56b7808dd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum
daaa15b8e33c2a678dcd511af28aa601	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
750d9812dc363932631707b290bfdd4e	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
f676623fcd39c6462fe17d577fa12372	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
f9bacb5bed3c4362aae4aa7e97ad780f	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
1fccfcd4fb4c75eaca302d725a154e7c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
22b0763282ee826935010d9c010a1af9	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
9332f3e33cbef53f48e20f7ae1cacadb	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
af18e2d04cc8fb17930cd5550dc2d5e5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
2d996c961686158ac9f053a85be029fe	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
edb64b2b005d3fd00ed653d234c7e9a9	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
4a9778c2b3be357183a027fc473e4859	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
a34e43db1bd8319f027131e47ed64402	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
cb640b93ee561860541dc9ffa210a944	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c4458ccc2e0ae632917bd8f96040b8dc	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Unknown	Unknown	Unknown
2bb17dcb003ce32508e80453fe7d019e	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
dafd457ded14aa11f78034d750701e9e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
8c4b1ba1fc1be3482e47ee81a777a11d	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
f9ff831916dc786a1c4a5430796471ad	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
b3498a262506f37b8b9d3a7d861f318d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
31a7c4d75f409ec1ef9a12db6b7f983f	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
f35b4b7470b63e9fc6d4000848e17c56	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unknown
98d11d08e26d7cbb3b48a36d3d6505b5	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri
4563353c4ae4a35eaeb5f49db81e53c1	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9defcf59dd9ceab247a99e2e97b73709	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
4a6fe264cd2bf6461135736e9432f8c6	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_coprobium
da36af9a2b7f3dfa0bae226e4cdba3d0	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Unknown	Unknown
e4a36c5fe482d85b65ebfc0a2753f50c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Unknown
9c2735e126defabc455489c9fb7457b4	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Megalocystidium	Megalocystidium_perticatum
1e1444c22f3296e7422e59ca91d3bc11	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Unknown
f6fd650b66685885cb33766e8cab8817	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
b2d07839ec2f8b84ba24881f89072a7d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscyphaceae_gen_Incertae_sedis	Hyaloscyphaceae_sp
7042e80bfe53f0ff890a736dbc818817	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Unknown	Unknown	Unknown
b791986b25ef1a518867a85d11094c2b	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
658fb51d2a3f490e9f2a119ebf485aac	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9e522f0a343587afbb9bb100bc514da0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Unknown
876620a3f4ff0b4a7716dc59b1de5053	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
a34f7442a18db6d69c06824fa97970a9	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
2179c4d83eb5779f3008b02c22878b8a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma_erebium
b451d0439ba2da7c515b7967331e2d92	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
9a8662ef7e0874e8e225d647dfa0c10d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
167db889d062e13642c7cfa22c3974fd	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
899f72a47ab30f5ea7377e69b559ea82	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
ec9059cd64b4649013c6d4ab4ad92d2e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
230815bf1e3e4c07afec7a090ad96509	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra
98ddd37fdb395464e5e077aa835c2d17	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
b9cf69a896d2afd222ef83f36ec8d981	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
bc926947a05c6fd8ef311fd55c71e81b	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_angularis
c583ba6e33416767c0cebb9f1ef1072d	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
957d2304166dfffe69cf2163f708403c	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_niccombsii
6e2c42f764b4478b10f860a05fb66c84	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
0052e7374c154691c5c801f269a0d674	Fungi	Ascomycota	Eurotiomycetes	Unknown	Unknown	Unknown	Unknown
ecaaa9177fbf5831325c15e597f2ad5d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
cadc14d5d9df945c702f0fa8e7d609ab	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Unknown	Unknown
33fdf543814cf6e1bbaa4a9d466e3924	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
2d5d1e0722f99a43fb09b1e17c6bae0a	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1b7da5bff02705f98074a417584b668c	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
2740a5b4968955a0d18c5e32744c25b6	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
6461ffcc16bd0d5c4b1ec86e93315617	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Unknown	Unknown
46d75a0e2164aca71716e138989f18cd	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
1716df3fe6ccfa61ece3c6395b8078b3	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
ff917a561cedd0fe3656e49b6d95d780	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
10279c044d8e240aca5d9a9f1f2f9672	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9b0c7332d2c965e795e3cabcbd19e18c	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_angularis
0c491c8b138652770770b8dd5b9a01e4	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
e3e73165a9842ca5fad79bb7aa5ee333	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
f74d39c13bf9746e6bff1c318d5e350a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
c7b953a8d53158c083bfd95d6b31e7b8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
9b73c97de3f2f9c02fb833f59dc587c6	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_polygoni
3cc742c366d7289d158b8c0204a43ae9	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp
66611b0c761a43fa5937852dc1254a8e	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_albo-atrum
d9b6b2f01bdba9457026b61423512c20	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
f3b079dab926dd9093b36438f5940740	Fungi	Mucoromycota	Unknown	Unknown	Unknown	Unknown	Unknown
9f78caab61a9873fa2ac3508f4c378bc	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
3329beb1d5d2e242cf112f10137cbe34	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_janczewskii
659657afa3b0f57b9d35041499b4bcc4	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Unknown
2297c6e983d48f3c156e80701bf75e60	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
716f3fead626dde9a868adad4c1f56ea	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
c19652636a6e51f564fa660d20945e0f	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
ebab178ca55fe718ce46a517bd0d1767	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Neoantrodia	Neoantrodia_serialis
d7c40217020bc3c69e935e23fcc92d59	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Strobilurus	Strobilurus_pachycystidiatus
ac2718894a8ff7ee46956a0607ed16bb	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_kratochvilovae
5b968123caf113ae6d24aa1b06e6642f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unknown	Unknown
9a0791d56e8e7b4f37b4352502595086	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
c89ad1d3da14a18a92b66817ae5c60f4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unknown
0aa207d49fc08c4b47de027921222aa5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
0f03b8d13f9993589da87f751ab051d1	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Unknown
d8db6e7689b1fc6255c13f12f91646da	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
87cf2b24567a54257ca08e666109b2d8	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
5e92cae1a425fd4aeae0ef38b1e8aeb5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d4a23d93ee30b4909551071f9769fa33	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
